artist_id,artist_name,event_count,first_event_date,last_event_date,genres,avg_occupancy_rate,avg_total_visitors,avg_actual_tickets,avg_ticketing_revenue,avg_bar_revenue,avg_total_revenue,avg_total_cost,avg_event_result,avg_artist_costs,avg_revenue_per_visitor,avg_profit_margin,reliability_score,data_completeness,recency_confidence,confidence_score,historical_lofi_score,score_explanation
artist_00198,Danielle,1,2024-10-19,2024-10-19,,0.9363157894736842,1779.0,1694.0,54297.0,30538.24,92705.0,60332.39,32372.0,13117.5,52.11073636874649,0.34919367887384717,27.89,100.0,33.91,43.48,55.4,"Single LOFI appearance, interpret carefully."
artist_00621,Sam Alfred,1,2024-10-19,2024-10-19,,0.9363157894736842,1779.0,1694.0,54297.0,30538.24,92705.0,60332.39,32372.0,13117.5,52.11073636874649,0.34919367887384717,27.89,100.0,33.91,43.48,55.4,"Single LOFI appearance, interpret carefully."
artist_00026,Aldonna,1,2024-10-19,2024-10-19,,0.9363157894736842,1779.0,1694.0,54297.0,30538.24,92705.0,60332.39,32372.0,13117.5,52.11073636874649,0.34919367887384717,27.89,100.0,33.91,43.48,55.4,"Single LOFI appearance, interpret carefully."
artist_00049,Audrey Danza,1,2024-10-19,2024-10-19,,0.9363157894736842,1779.0,1694.0,54297.0,30538.24,92705.0,60332.39,32372.0,13117.5,52.11073636874649,0.34919367887384717,27.89,100.0,33.91,43.48,55.4,"Single LOFI appearance, interpret carefully."
artist_00078,Ben UFO,2,2024-02-24,2025-10-24,"""minimal house, left field house & techno""",0.8859597523219814,1598.5,1520.5,49519.0,32834.085,68088.5,43098.425,24990.0,10185.0,40.9063023815451,0.3438099977848923,44.21,100.0,56.28,59.07,55.37,Moderate historical LOFI performance based on available event data.
artist_00562,Ploy,2,2025-09-27,2025-10-24,"""minimal house, left field house & techno"", left field house & techno",0.9521869328493648,1588.5,1487.0,44837.0,35808.155,87841.0,63228.875,24612.0,21001.25,54.96330195823867,0.25890587010613286,44.21,100.0,56.28,59.07,55.29,Moderate historical LOFI performance based on available event data.
artist_00358,Kaidi Tatham,1,2024-10-19,2024-10-19,,0.9021052631578949,1714.0,1652.0,49763.0,51545.83,106588.0,77217.96,29370.0,12830.0,62.186697782963826,0.2755469658873419,27.89,100.0,33.91,43.48,55.1,"Single LOFI appearance, interpret carefully."
artist_00629,Sassy J,1,2024-10-19,2024-10-19,,0.9021052631578949,1714.0,1652.0,49763.0,51545.83,106588.0,77217.96,29370.0,12830.0,62.186697782963826,0.2755469658873419,27.89,100.0,33.91,43.48,55.1,"Single LOFI appearance, interpret carefully."
artist_00313,Isabel Soto,1,2026-04-25,2026-04-25,techno,0.816,1224.0,1270.0,26555.0,21938.0,50668.0,0.0,50668.0,13220.0,41.39542483660131,1.0,27.89,100.0,72.3,53.07,54.86,"Single LOFI appearance, interpret carefully."
artist_00134,Claudio PRC,1,2026-04-25,2026-04-25,techno,0.816,1224.0,1270.0,26555.0,21938.0,50668.0,0.0,50668.0,13220.0,41.39542483660131,1.0,27.89,100.0,72.3,53.07,54.86,"Single LOFI appearance, interpret carefully."
artist_00044,Antonio Ruscito & Luigi Tozzi,1,2026-04-17,2026-04-17,progressieve techno,1.01,505.0,504.0,8501.0,8863.99,17365.0,0.0,17365.0,7360.0,34.386138613861384,1.0,27.89,100.0,71.51,52.88,54.85,"Single LOFI appearance, interpret carefully."
artist_00278,Gizem,1,2026-04-17,2026-04-17,progressieve techno,1.01,505.0,504.0,8501.0,8863.99,17365.0,0.0,17365.0,7360.0,34.386138613861384,1.0,27.89,100.0,71.51,52.88,54.85,"Single LOFI appearance, interpret carefully."
artist_00508,Nick Leon,1,2025-11-22,2025-11-22,left field house & techno,0.958125,1533.0,1629.0,33691.0,25745.38,68409.0,41086.13,27323.0,15400.0,44.62426614481409,0.3994065108392171,27.89,100.0,58.55,49.64,54.84,"Single LOFI appearance, interpret carefully."
artist_00058,BSS,1,2025-11-22,2025-11-22,left field house & techno,0.958125,1533.0,1629.0,33691.0,25745.38,68409.0,41086.13,27323.0,15400.0,44.62426614481409,0.3994065108392171,27.89,100.0,58.55,49.64,54.84,"Single LOFI appearance, interpret carefully."
artist_00727,Vanille,1,2026-02-07,2026-02-07,"""commerciele new school techno, techno""",1.053103448275862,1527.0,1585.0,33562.0,21955.79,63566.0,41170.07,22396.0,18720.0,41.628028814669285,0.352326715539754,27.89,100.0,65.06,51.27,54.84,"Single LOFI appearance, interpret carefully."
artist_00340,Joy Orbison,1,2025-11-22,2025-11-22,left field house & techno,0.958125,1533.0,1629.0,33691.0,25745.38,68409.0,41086.13,27323.0,15400.0,44.62426614481409,0.3994065108392171,27.89,100.0,58.55,49.64,54.84,"Single LOFI appearance, interpret carefully."
artist_00412,Lobster,2,2024-07-27,2025-05-03,techno,0.81658215010142,1330.0,1319.5,31823.5,32304.545,70724.5,44373.385,26351.0,18720.0,49.8262095344715,0.23711706659603962,44.21,100.0,44.35,56.09,54.35,Moderate historical LOFI performance based on available event data.
artist_00657,Spekki Webu,4,2024-03-31,2026-08-15,progressieve techno,0.975,1124.5,1086.25,33382.25,24441.579999999998,57736.25,45011.01,12725.0,12130.75,48.32541373349608,0.15945587212191456,64.77,100.0,84.27,86.07,54.29,Moderate historical LOFI performance based on available event data.
artist_00415,Lola Edo,3,2024-05-18,2026-03-01,house,0.7378431372549019,889.3333333333334,873.0,22116.666666666668,19916.343333333334,38728.0,30161.533333333336,8566.333333333334,7081.666666666667,40.71780151529932,-0.5564437812527422,55.79,100.0,67.05,71.76,54.24,Moderate historical LOFI performance based on available event data.
artist_00223,Doudou MD,6,2024-04-26,2025-09-27,left field house & techno,0.9949387299384364,1733.8333333333333,1688.0,39313.666666666664,41827.99,68984.66666666667,50305.43166666667,18679.5,8912.083333333334,38.89638366130177,0.25884268434733304,78.31,100.0,54.23,88.56,53.96,Moderate historical LOFI performance based on available event data.
artist_00268,Gabbs,2,2024-06-08,2024-10-18,,0.8638390092879258,1559.0,1504.5,42185.0,34962.145000000004,73589.5,44634.55,28955.0,8940.0,45.74803930007347,0.36989178747229035,44.21,100.0,33.87,53.47,53.95,Moderate historical LOFI performance based on available event data.
artist_00240,Eric Cloutier,3,2024-01-01,2025-08-16,"left field house & techno, progressieve techno",1.1287150326797386,1656.3333333333333,1667.0,46693.666666666664,34541.64333333333,88492.0,81666.24333333333,6825.666666666667,14114.166666666666,50.73952573158952,-0.01240493478262919,55.79,100.0,51.2,67.8,53.94,"Strong attendance signal, but weaker profitability."
artist_00568,Priori,3,2025-01-01,2026-08-15,progressieve techno,0.9343181818181818,1305.3333333333333,1242.6666666666667,41257.0,37687.305,74581.33333333333,62652.280000000006,11929.0,15139.0,57.13106607194094,0.15930274738587002,55.79,100.0,84.27,76.07,53.92,Moderate historical LOFI performance based on available event data.
artist_00184,DJ Red,3,2024-03-31,2025-10-26,progressieve techno,0.9343181818181818,1968.6666666666667,1873.0,62259.333333333336,34834.27,108004.0,83790.62333333334,24213.333333333332,22407.333333333332,54.88268726404103,0.22871682474226682,55.79,100.0,56.43,69.11,53.92,Moderate historical LOFI performance based on available event data.
artist_00606,Ryan Elliott,2,2024-04-26,2024-10-18,,0.8935448916408668,1609.5,1606.5,48287.5,31991.09,70714.0,42860.165,27854.0,8940.0,42.76814485165794,0.36450534509518373,44.21,100.0,33.87,53.47,53.83,Moderate historical LOFI performance based on available event data.
artist_00081,Benny Rodrigues,2,2024-03-23,2025-07-26,Commercieel,0.7377115384615385,1235.0,1235.5,26529.0,30859.655,62572.5,37549.245,25023.5,10885.0,49.1868414306723,0.39221123335513464,44.21,100.0,49.75,57.44,53.74,Moderate historical LOFI performance based on available event data.
artist_00607,Rødhåd,2,2024-01-01,2025-10-26,progressieve techno,1.0677332144979204,1933.0,1845.0,61557.0,39421.55,110032.0,94053.745,15978.0,12409.5,56.89895406114472,0.14345949250461854,44.21,100.0,56.43,59.11,53.31,Moderate historical LOFI performance based on available event data.
artist_00093,Boris Coelman,3,2024-03-16,2025-12-31,left field house & techno,0.7108875128998968,1267.0,1237.6666666666667,39841.333333333336,27093.063333333335,59915.333333333336,36630.24,23285.333333333332,5880.0,43.38468719620489,0.3615123111660763,55.79,100.0,61.77,70.44,53.22,Moderate historical LOFI performance based on available event data.
artist_00572,Quelza,5,2024-01-01,2026-06-13,"progressieve techno, techno",0.6604994768375186,1111.1666666666667,1096.0,31079.833333333332,34831.8925,59834.333333333336,46471.299999999996,13362.833333333334,11800.833333333334,51.852992970675835,0.1982486521549541,72.11,100.0,77.31,94.33,53.21,Moderate historical LOFI performance based on available event data.
artist_00655,Spacer Woman,5,2024-03-16,2026-07-04,"Bounce / trance, progressieve techno",0.6971686274509803,1122.2,1105.6,25997.4,34296.765,53671.0,38334.708,15336.4,8762.0,45.07329910904623,0.15646451119896165,72.11,100.0,79.57,94.89,53.13,Moderate historical LOFI performance based on available event data.
artist_00275,Gerd Janson,2,2024-11-23,2025-05-24,,0.76025,1397.0,1423.5,35070.5,38082.91,80037.0,52005.729999999996,28031.5,22775.0,51.41049699823766,0.3109885855087564,44.21,100.0,45.64,56.41,53.12,Moderate historical LOFI performance based on available event data.
artist_00388,LINSKA,1,2026-03-13,2026-03-13,Melodic commercieel,0.8921212121212121,1472.0,1554.0,38514.0,23395.6,68720.0,41371.38,27349.0,20290.0,46.68478260869565,0.39797729918509894,27.89,100.0,68.16,52.04,53.12,"Single LOFI appearance, interpret carefully."
artist_00272,Garçon,3,2024-03-31,2025-08-16,progressieve techno,1.0017473684210527,2135.3333333333335,2078.3333333333335,64551.0,39952.573333333334,114597.33333333333,92627.90333333334,21969.666666666668,26330.0,53.67719152749078,0.20274528878658296,55.79,100.0,51.2,67.8,53.06,Moderate historical LOFI performance based on available event data.
artist_00591,Robert Hood,1,2025-01-24,2025-01-24,left field house & techno,0.906896551724138,1315.0,1366.0,28826.0,22352.94,57602.0,32702.78,24900.0,13950.0,43.803802281368824,0.4322766570605187,27.89,100.0,38.73,44.68,52.99,"Single LOFI appearance, interpret carefully."
artist_00151,"Courtyard
14:00 - 16:00	Stooge Wilson B2B Pokuman
16:00 - 20:00	Benny Rodrigues B2B Samuel Deep
20:00 - 23:00	Ryan Elliot

Club
22:00 - 01:00	DJ Senc
01:00 - 05:00	Truly Madly B2B Dr Banana B2B Tristan da Cunha

Colorfloor
22:00 - 01:00	DJ Senc
01:00 - 05:00	Truly Madly B2B Dr Banana B2B Tristan da Cunha",1,2025-08-23,2025-08-23,minimal house,0.9031578947368422,1716.0,1607.0,45452.0,50244.83,62445.0,23717.27,38728.0,0.0,36.38986013986014,0.6201937705180559,27.89,100.0,51.7,47.92,52.98,"Single LOFI appearance, interpret carefully."
artist_00644,Shoal,3,2024-03-31,2026-01-17,progressieve techno,0.975,1499.3333333333333,1448.3333333333333,44509.666666666664,24441.579999999998,76981.66666666667,60014.68,16966.666666666668,16174.333333333334,48.32541373349608,0.15945587212191456,55.79,100.0,63.22,70.8,52.94,Moderate historical LOFI performance based on available event data.
artist_00686,Talismann,3,2024-03-31,2026-09-19,progressieve techno,1.0156,1509.6666666666667,1487.3333333333333,44457.0,41382.435,79245.0,61812.443333333336,17432.666666666668,20483.333333333332,52.264055804821666,0.23994960859969588,55.79,100.0,88.41,77.1,52.94,Moderate historical LOFI performance based on available event data.
artist_00486,Moopie,2,2024-07-20,2025-10-24,"""minimal house, left field house & techno"", progressieve techno",0.7943421052631578,1875.0,1734.5,29141.5,40680.36,81676.0,54784.649999999994,26891.0,10185.0,44.43853222800591,0.30891648272244493,44.21,100.0,56.28,59.07,52.94,Moderate historical LOFI performance based on available event data.
artist_00113,Carlos Valdes,5,2024-04-27,2026-03-29,house,0.8327158504550146,1484.6,1476.6,28202.2,33387.294,61841.2,40015.676,21825.6,7401.5,42.399562603197,0.3338483174577897,72.11,100.0,69.67,92.42,52.77,Moderate historical LOFI performance based on available event data.
artist_00623,Samuel Deep,7,2024-04-26,2026-03-07,"left field house & techno, progressieve techno",0.9599583228770803,1614.857142857143,1570.857142857143,36627.57142857143,34507.03142857143,55710.857142857145,39921.08714285714,15790.285714285714,4057.1428571428573,34.96244566645361,0.2836708103848567,83.68,100.0,67.61,91.9,52.71,Moderate historical LOFI performance based on available event data.
artist_00338,Joris Voorn,2,2025-02-28,2026-06-27,techno,0.4044736842105263,768.5,751.0,19429.0,26341.11,35687.0,21631.855,14055.0,30685.0,46.437215354586854,0.39384089444335474,44.21,100.0,78.81,64.7,52.61,Moderate historical LOFI performance based on available event data.
artist_00128,Christian AB,5,2024-02-24,2026-10-23,"""minimal house, left field house & techno""",0.8722523219814242,1254.2,1179.6,27734.4,35043.4975,47504.6,32497.604,15007.2,4074.0,37.00805856708205,0.2927703205144324,72.11,100.0,92.62,98.16,52.37,Moderate historical LOFI performance based on available event data.
artist_00219,Dj Nobu,2,2024-10-20,2025-10-26,progressieve techno,0.9407655502392345,1921.5,1784.0,61917.0,38018.68,110340.0,92905.365,17435.0,24354.5,57.40305396861184,0.15690276705681938,44.21,100.0,56.43,59.11,52.34,Moderate historical LOFI performance based on available event data.
artist_00638,Serti,2,2024-10-20,2025-10-26,progressieve techno,0.9407655502392345,1921.5,1784.0,61917.0,38018.68,110340.0,92905.365,17435.0,24354.5,57.40305396861184,0.15690276705681938,44.21,100.0,56.43,59.11,52.34,Moderate historical LOFI performance based on available event data.
artist_00535,Pan-Pot,1,2026-02-14,2026-02-14,commerciele old school techno,0.9070588235294118,1542.0,1604.0,33750.0,24558.08,67664.0,40836.55,26827.0,17500.0,43.880674448767834,0.39647375266020335,27.89,100.0,65.69,51.42,52.33,"Single LOFI appearance, interpret carefully."
artist_00742,Weska,1,2026-02-14,2026-02-14,commerciele old school techno,0.9070588235294118,1542.0,1604.0,33750.0,24558.08,67664.0,40836.55,26827.0,17500.0,43.880674448767834,0.39647375266020335,27.89,100.0,65.69,51.42,52.33,"Single LOFI appearance, interpret carefully."
artist_00094,Boris Werner,1,2026-02-14,2026-02-14,commerciele old school techno,0.9070588235294118,1542.0,1604.0,33750.0,24558.08,67664.0,40836.55,26827.0,17500.0,43.880674448767834,0.39647375266020335,27.89,100.0,65.69,51.42,52.33,"Single LOFI appearance, interpret carefully."
artist_00147,Comrade Winston,2,2024-05-26,2025-05-03,techno,0.7276166328600406,1201.0,1186.0,28830.5,27969.489999999998,64039.0,40467.880000000005,23571.0,17012.5,47.1033265075597,0.06280781976333186,44.21,100.0,44.35,56.09,52.21,Moderate historical LOFI performance based on available event data.
artist_00303,I-RO,2,2024-05-26,2025-05-03,techno,0.7276166328600406,1201.0,1186.0,28830.5,27969.489999999998,64039.0,40467.880000000005,23571.0,17012.5,47.1033265075597,0.06280781976333186,44.21,100.0,44.35,56.09,52.21,Moderate historical LOFI performance based on available event data.
artist_00298,Human Space Machine,2,2024-01-01,2025-08-16,progressieve techno,1.1287150326797386,2219.5,2233.0,64963.0,46767.63,121454.0,108382.72,13071.0,16647.5,54.818722559648435,0.10690216890014342,44.21,100.0,51.2,57.8,52.21,Moderate historical LOFI performance based on available event data.
artist_00515,Nørbak,1,2024-01-01,2024-01-01,,1.2418300653594772,1900.0,1895.0,59562.0,39898.59,105441.0,94743.14,10697.0,0.0,55.49526315789473,0.10145010005595546,27.89,100.0,22.74,40.68,52.02,"Single LOFI appearance, interpret carefully."
artist_00248,Fafi Abdel Nour,2,2024-03-02,2024-09-07,afro house,0.8697058823529411,1478.5,1406.0,27660.0,37738.935,46987.0,23965.54,23021.5,0.0,34.02845135279639,0.49842856619536186,44.21,100.0,32.02,53.0,51.83,Moderate historical LOFI performance based on available event data.
artist_00413,Locklead,2,2024-10-05,2025-04-25,"""tech house, minimal house""",0.974,1399.0,1297.0,26338.5,22510.315,54738.5,36551.68,18186.5,6243.75,38.963298823512545,0.3327429656248501,44.21,100.0,43.87,55.97,51.7,Moderate historical LOFI performance based on available event data.
artist_00374,Kia,2,2024-10-20,2026-08-15,progressieve techno,0.9878947368421052,938.5,886.5,30141.0,37092.85,53028.5,46223.19,6805.5,11945.0,56.503462972828984,0.12833664916035717,44.21,100.0,84.27,66.07,51.5,Moderate historical LOFI performance based on available event data.
artist_00148,Cormac,2,2024-03-29,2025-12-31,left field house & techno,0.6128221415607985,1086.0,1087.0,40463.0,21459.665,64327.5,39860.855,24466.5,8820.0,48.0384392428445,0.22655657443053565,44.21,100.0,61.77,60.44,51.45,Moderate historical LOFI performance based on available event data.
artist_00665,Storm Mollison,2,2025-06-14,2025-10-24,"""tech house, house"", Bounce / trance",0.9680624999999999,1479.0,1568.5,37680.5,39591.72,82656.0,53039.045,29617.0,19993.75,55.6713871982374,0.24600974093784073,44.21,100.0,56.28,59.07,51.35,Moderate historical LOFI performance based on available event data.
artist_00321,Jane Fitz,2,2024-10-20,2025-08-16,progressieve techno,1.0017473684210527,2208.0,2172.0,65323.0,45364.759999999995,121762.0,107234.34,14528.0,28592.5,55.32282246711556,0.12034544345234427,44.21,100.0,51.2,57.8,51.32,Moderate historical LOFI performance based on available event data.
artist_00585,Reptant,2,2024-10-20,2025-08-16,progressieve techno,1.0017473684210527,2208.0,2172.0,65323.0,45364.759999999995,121762.0,107234.34,14528.0,28592.5,55.32282246711556,0.12034544345234427,44.21,100.0,51.2,57.8,51.32,Moderate historical LOFI performance based on available event data.
artist_00438,Makam,1,2026-04-10,2026-04-10,house,0.5958620689655172,864.0,922.0,17681.0,19318.8,38233.0,0.0,38233.0,17040.0,44.251157407407405,1.0,27.89,100.0,70.83,52.71,51.23,"Single LOFI appearance, interpret carefully."
artist_00257,Floorplan,1,2026-04-10,2026-04-10,house,0.5958620689655172,864.0,922.0,17681.0,19318.8,38233.0,0.0,38233.0,17040.0,44.251157407407405,1.0,27.89,100.0,70.83,52.71,51.23,"Single LOFI appearance, interpret carefully."
artist_00773,nthng,2,2025-08-16,2026-06-26,progressieve techno,0.5078,1269.5,1285.5,35182.0,53636.67,68733.5,61011.15,7722.5,20940.5,54.14218196140213,0.11235423774433137,44.21,100.0,78.7,64.67,51.2,Moderate historical LOFI performance based on available event data.
artist_00163,D.Dan,2,2025-08-16,2026-08-15,progressieve techno,1.0156,1269.5,1285.5,35182.0,53636.67,68733.5,61011.15,7722.5,16647.5,54.14218196140213,0.11235423774433137,44.21,100.0,84.27,66.07,51.2,Moderate historical LOFI performance based on available event data.
artist_00414,Loek Frey,2,2024-03-31,2025-01-01,progressieve techno,0.975,1970.0,1912.0,61613.0,32779.15,104694.5,79003.76000000001,25690.5,21201.5,53.17270841386419,0.2503407946367594,44.21,100.0,37.53,54.38,51.2,Moderate historical LOFI performance based on available event data.
artist_00666,Stranger,2,2025-01-01,2026-06-27,"progressieve techno, techno",0.4875,975.0,966.5,30109.5,36430.1,54560.5,47296.245,7264.0,29984.0,55.959487179487176,0.1331366098184584,44.21,100.0,78.81,64.7,51.2,Moderate historical LOFI performance based on available event data.
artist_00150,Courtesy,3,2024-05-10,2025-04-26,left field house & techno,0.8811955624355005,1665.3333333333333,1688.3333333333333,44766.666666666664,36848.806666666664,87979.0,69393.72666666667,18585.0,22776.666666666668,51.30994436975181,0.1528844093313774,55.79,100.0,43.93,65.98,51.17,Moderate historical LOFI performance based on available event data.
artist_00600,Rossi.,1,2024-02-17,2024-02-17,,1.0752941176470587,1828.0,1785.0,39533.0,32664.47,41341.0,24533.0,16808.0,0.0,22.61542669584245,0.4065697491594301,27.89,100.0,24.25,41.06,51.15,"Single LOFI appearance, interpret carefully."
artist_00604,Running Hot,1,2024-02-17,2024-02-17,,1.0752941176470587,1828.0,1785.0,39533.0,32664.47,41341.0,24533.0,16808.0,0.0,22.61542669584245,0.4065697491594301,27.89,100.0,24.25,41.06,51.15,"Single LOFI appearance, interpret carefully."
artist_00724,VRIL,3,2024-08-17,2026-06-26,progressieve techno,0.36883333333333335,818.3333333333334,780.3333333333334,22785.666666666668,23343.820000000003,44588.333333333336,37551.49333333334,7037.0,4802.0,40.82013403143708,-0.5693303909609833,55.79,100.0,78.7,74.67,51.09,Moderate historical LOFI performance based on available event data.
artist_00519,Oceanic,4,2024-04-27,2026-01-01,progressieve techno,0.7320921052631579,1222.75,1241.75,34184.25,27618.927499999998,68434.75,46710.822499999995,21724.0,15275.0,50.64775425314393,0.21942229210677822,64.77,100.0,61.85,80.46,50.81,Moderate historical LOFI performance based on available event data.
artist_00037,Andy Garvey,2,2024-08-17,2025-08-16,progressieve techno,0.8766333333333334,2376.0,2366.5,67291.0,49595.2,132736.5,110527.995,22208.5,17547.5,55.992464681559625,0.16934368918918208,44.21,100.0,51.2,57.8,50.51,Moderate historical LOFI performance based on available event data.
artist_00379,Konduku,2,2024-08-17,2025-08-16,progressieve techno,0.8766333333333334,2376.0,2366.5,67291.0,49595.2,132736.5,110527.995,22208.5,17547.5,55.992464681559625,0.16934368918918208,44.21,100.0,51.2,57.8,50.51,Moderate historical LOFI performance based on available event data.
artist_00750,Xiaolin,1,2025-10-26,2025-10-26,progressieve techno,0.8936363636363637,1966.0,1795.0,63552.0,38944.51,114623.0,93364.35,21259.0,24819.0,58.30264496439471,0.18546888495328162,27.89,100.0,56.43,49.11,50.39,"Single LOFI appearance, interpret carefully."
artist_00637,Sepehr,1,2025-10-26,2025-10-26,progressieve techno,0.8936363636363637,1966.0,1795.0,63552.0,38944.51,114623.0,93364.35,21259.0,24819.0,58.30264496439471,0.18546888495328162,27.89,100.0,56.43,49.11,50.39,"Single LOFI appearance, interpret carefully."
artist_00518,Objekt,1,2025-10-26,2025-10-26,progressieve techno,0.8936363636363637,1966.0,1795.0,63552.0,38944.51,114623.0,93364.35,21259.0,24819.0,58.30264496439471,0.18546888495328162,27.89,100.0,56.43,49.11,50.39,"Single LOFI appearance, interpret carefully."
artist_00105,CCL,1,2025-10-26,2025-10-26,progressieve techno,0.8936363636363637,1966.0,1795.0,63552.0,38944.51,114623.0,93364.35,21259.0,24819.0,58.30264496439471,0.18546888495328162,27.89,100.0,56.43,49.11,50.39,"Single LOFI appearance, interpret carefully."
artist_00131,Cinnaman,2,2024-03-02,2024-07-06,afro house,1.0417647058823531,1771.0,1701.0,38762.5,36268.775,45949.0,26624.355,19325.0,0.0,25.98900514207699,0.4304139553741626,44.21,100.0,29.37,52.34,50.31,Moderate historical LOFI performance based on available event data.
artist_00159,D Stone,3,2024-02-17,2025-10-24,"""tech house, house"", left field house & techno",0.9209730392156862,1662.6666666666667,1740.3333333333333,42433.0,38028.46,74856.0,53905.450000000004,20950.666666666668,17775.833333333332,45.60465946890199,0.24470236316582797,55.79,100.0,56.28,69.07,50.31,Moderate historical LOFI performance based on available event data.
artist_00556,Philou Louzolo,5,2024-11-29,2026-09-05,"afro house, tech house",0.7522280701754386,949.2,942.2,20821.8,20560.825,41255.6,26396.840000000004,14858.8,12708.0,43.051279214437756,0.26159314218811014,72.11,100.0,86.73,96.68,50.2,Moderate historical LOFI performance based on available event data.
artist_00557,Phone Traxxx,1,2024-08-24,2024-08-24,,1.24,2108.0,2059.0,54521.0,54998.6,64792.0,45584.27,19208.0,0.0,30.736242884250473,0.2964563526361279,27.89,100.0,31.41,42.85,49.9,"Single LOFI appearance, interpret carefully."
artist_00226,Dungeon Meat,1,2024-08-24,2024-08-24,,1.24,2108.0,2059.0,54521.0,54998.6,64792.0,45584.27,19208.0,0.0,30.736242884250473,0.2964563526361279,27.89,100.0,31.41,42.85,49.9,"Single LOFI appearance, interpret carefully."
artist_00197,Daniele Temperilli,1,2024-08-24,2024-08-24,,1.24,2108.0,2059.0,54521.0,54998.6,64792.0,45584.27,19208.0,0.0,30.736242884250473,0.2964563526361279,27.89,100.0,31.41,42.85,49.9,"Single LOFI appearance, interpret carefully."
artist_00274,Georgia,1,2024-08-24,2024-08-24,,1.24,2108.0,2059.0,54521.0,54998.6,64792.0,45584.27,19208.0,0.0,30.736242884250473,0.2964563526361279,27.89,100.0,31.41,42.85,49.9,"Single LOFI appearance, interpret carefully."
artist_00721,VEL,2,2025-02-21,2025-12-07,"Bounce / trance, commerciele new school techno",0.87494555353902,1463.0,1496.0,33425.5,24783.715,66458.5,44481.9,21977.0,12900.0,45.11438858814854,0.3356778742096248,44.21,100.0,59.77,59.94,49.85,Limited historical LOFI performance. Could indicate newer or inconsistent events.
artist_00143,Collabs 3000,1,2025-03-01,2025-03-01,techno,0.8393103448275862,1217.0,1090.0,31843.0,17889.91,55574.0,33708.23,21866.0,17765.0,45.66474938373049,0.39345737215244536,27.89,100.0,40.69,45.17,49.77,"Single LOFI appearance, interpret carefully."
artist_00085,Beste Hira,1,2025-03-01,2025-03-01,techno,0.8393103448275862,1217.0,1090.0,31843.0,17889.91,55574.0,33708.23,21866.0,17765.0,45.66474938373049,0.39345737215244536,27.89,100.0,40.69,45.17,49.77,"Single LOFI appearance, interpret carefully."
artist_00048,Atmos Blaq,1,2026-04-18,2026-04-18,afro house,0.5624242424242424,928.0,933.0,17667.0,20280.27,40810.0,0.0,40810.0,14480.0,43.97629310344828,1.0,27.89,100.0,71.61,52.9,49.7,"Single LOFI appearance, interpret carefully."
artist_00036,Andrea Oliva,1,2026-04-18,2026-04-18,afro house,0.5624242424242424,928.0,933.0,17667.0,20280.27,40810.0,0.0,40810.0,14480.0,43.97629310344828,1.0,27.89,100.0,71.61,52.9,49.7,"Single LOFI appearance, interpret carefully."
artist_00166,DART,3,2024-11-10,2026-10-24,Bounce / trance,0.7192105263157894,673.0,640.0,20937.333333333332,21064.675,38492.333333333336,25598.900000000005,12893.666666666666,8407.5,46.67360610911031,-0.2936179298049337,55.79,100.0,92.75,78.19,49.69,Limited historical LOFI performance. Could indicate newer or inconsistent events.
artist_00504,Nene H,3,2024-08-31,2025-11-15,techno,0.9232475490196079,1550.6666666666667,1540.6666666666667,35538.666666666664,31964.17,75425.66666666667,52203.03,23222.333333333332,18755.0,46.70585301078095,0.2461260981577126,55.79,100.0,58.0,69.5,49.53,Limited historical LOFI performance. Could indicate newer or inconsistent events.
artist_00064,Barker,2,2024-08-17,2026-09-26,progressieve techno,0.36883333333333335,1106.5,1081.0,32109.0,45553.73,64003.0,49516.845,14486.0,900.0,57.842747401717126,0.2263331406340328,44.21,100.0,89.26,67.32,49.36,Limited historical LOFI performance. Could indicate newer or inconsistent events.
artist_00472,Mella Dee,1,2025-04-25,2025-04-25,"""tech house, minimal house""",0.974,1461.0,1475.0,33246.0,22217.76,62318.0,41806.76,20511.0,12487.5,42.65434633812457,0.3291344394877884,27.89,100.0,43.87,45.97,49.25,"Single LOFI appearance, interpret carefully."
artist_00449,Mareena,2,2024-11-16,2025-09-13,progressieve techno,0.9796315789473684,1644.5,1600.0,35035.5,27905.64,70117.5,51752.78999999999,18365.0,19982.5,42.57374951831298,0.2782640717790982,44.21,100.0,53.2,58.3,49.06,Limited historical LOFI performance. Could indicate newer or inconsistent events.
artist_00133,Clarisa Kimskii,1,2024-10-20,2024-10-20,,0.9878947368421052,1877.0,1773.0,60282.0,37092.85,106057.0,92446.38,13611.0,23890.0,56.503462972828984,0.12833664916035717,27.89,100.0,33.96,43.49,49.06,"Single LOFI appearance, interpret carefully."
artist_00676,Sybil,1,2024-10-20,2024-10-20,,0.9878947368421052,1877.0,1773.0,60282.0,37092.85,106057.0,92446.38,13611.0,23890.0,56.503462972828984,0.12833664916035717,27.89,100.0,33.96,43.49,49.06,"Single LOFI appearance, interpret carefully."
artist_00723,VNTM,11,2024-03-01,2026-09-26,"""Melodic, techno"", ""techno, Melodic"", progressieve techno, techno",0.4654897848253111,601.0,596.2727272727273,11298.181818181818,12575.546666666667,24963.727272727272,17689.282727272726,7274.454545454545,9647.818181818182,41.08966945229798,0.33193062966081066,100.0,100.0,89.26,97.32,48.93,Limited historical LOFI performance. Could indicate newer or inconsistent events.
