event_id,event_name,event_date,genre,kind,event_type,artist_name_raw,artist_name_clean,source_column,position_in_lineup,artist_id,artist_name
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Moxie,moxie,artist_source,2,artist_00491,Moxie
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Sherelle,sherelle,artist_source,3,artist_00643,Sherelle
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Chaos in The CBD,chaos in the cbd,artist_source,4,artist_00120,Chaos in The CBD
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,D Stone,d stone,artist_source,5,artist_00159,D Stone
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Byron Yeates,byron yeates,artist_source,6,artist_00102,Byron Yeates
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Bambounou,bambounou,artist_source,7,artist_00061,Bambounou
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Bashkka,bashkka,artist_source,8,artist_00068,Bashkka
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Courtesy,courtesy,artist_source,9,artist_00150,Courtesy
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Naone,naone,artist_source,10,artist_00502,Naone
recPkUSF9JUn7scLQ,Lofi King's Day,2025-04-26,left field house & techno,intern,Regulier,Doudou MD,doudou md,artist_source,11,artist_00223,Doudou MD
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Cobahn,cobahn,artist_source,1,artist_00140,Cobahn
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Quelza,quelza,artist_source,2,artist_00572,Quelza
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Hyperaktivist,hyperaktivist,artist_source,3,artist_00300,Hyperaktivist
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Nene H,nene h,artist_source,4,artist_00504,Nene H
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Delano Legito,delano legito,artist_source,5,artist_00207,Delano Legito
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,FJAAK,fjaak,artist_source,6,artist_00246,FJAAK
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Jack Fresia,jack fresia,artist_source,7,artist_00318,Jack Fresia
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Fadi Mohem,fadi mohem,artist_source,8,artist_00247,Fadi Mohem
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Comrade Winston,comrade winston,artist_source,9,artist_00147,Comrade Winston
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,I-RO,i-ro,artist_source,10,artist_00303,I-RO
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Planetary Assault Systems,planetary assault systems,artist_source,11,artist_00561,Planetary Assault Systems
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Dr Rubinstein,dr rubinstein,artist_source,12,artist_00224,Dr Rubinstein
rec3NtKXh3Kbd7Kqv,Patio - Courtyard Opening,2025-05-03,techno,intern,Regulier,Lobster,lobster,artist_source,13,artist_00412,Lobster
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,Orpheu The Wizard,orpheu the wizard,artist_source,1,artist_00527,Orpheu The Wizard
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,Parris,parris,artist_source,2,artist_00541,Parris
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,Kyra Khaldi,kyra khaldi,artist_source,3,artist_00385,Kyra Khaldi
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,Daphni,daphni,artist_source,4,artist_00200,Daphni
reclQZvQxNxuWmdDu,Courtyard w/ Daphni,2025-05-10,left field house & techno,intern,Regulier,Berkan V8,berkan v8,artist_source,5,artist_00084,Berkan V8
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,Superstrings,superstrings,artist_source,1,artist_00671,Superstrings
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,Bella Claxton,bella claxton,artist_source,2,artist_00075,Bella Claxton
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,Faster Horses,faster horses,artist_source,3,artist_00250,Faster Horses
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,CRUSH3d,crush3d,artist_source,4,artist_00109,CRUSH3d
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,SWIM,swim,artist_source,5,artist_00617,SWIM
recv4euLjhvJb8K8l,Courtyard by Superstrings,2025-05-11,Bounce / trance,intern,Regulier,Sex Wax,sex wax,artist_source,6,artist_00640,Sex Wax
recg277sWaHj2FMeD,Rainbow Disco Club,2025-05-23,,intern,Regulier,HUNEE,hunee,artist_source,1,artist_00283,HUNEE
recg277sWaHj2FMeD,Rainbow Disco Club,2025-05-23,,intern,Regulier,Prins Thomas,prins thomas,artist_source,2,artist_00567,Prins Thomas
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Kikiorix,kikiorix,artist_source,1,artist_00375,Kikiorix
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Daiki,daiki,artist_source,2,artist_00193,Daiki
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Daiki,daiki,artist_source,3,artist_00193,Daiki
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Luke Una,luke una,artist_source,4,artist_00421,Luke Una
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Kamma & Masalo,kamma & masalo,artist_source,5,artist_00362,Kamma & Masalo
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Sadar Bahar,sadar bahar,artist_source,6,artist_00618,Sadar Bahar
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Ays,ays,artist_source,7,artist_00052,Ays
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Antal,antal,artist_source,8,artist_00041,Antal
recHjyu8GNd1AVxly,Rainbow Disco Club,2025-05-24,,intern,Regulier,Gerd Janson,gerd janson,artist_source,9,artist_00275,Gerd Janson
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,LUXE,luxe,artist_source,1,artist_00390,LUXE
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,John Talabot,john talabot,artist_source,2,artist_00333,John Talabot
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,Weval,weval,artist_source,3,artist_00744,Weval
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,Leon Vynehall,leon vynehall,artist_source,4,artist_00405,Leon Vynehall
recWFbDszWqiIIJn1,Courtyard by Weval,2025-05-25,Melodic,intern,Regulier,Alexia Glensy,alexia glensy,artist_source,5,artist_00030,Alexia Glensy
recDGkniXhojSwJYS,Mindscape,2025-05-31,techno,intern,Regulier,VNTM,vntm,artist_source,1,artist_00723,VNTM
recDGkniXhojSwJYS,Mindscape,2025-05-31,techno,intern,Regulier,Mano Le Tough,mano le tough,artist_source,2,artist_00444,Mano Le Tough
recDGkniXhojSwJYS,Mindscape,2025-05-31,techno,intern,Regulier,Recondite,recondite,artist_source,3,artist_00581,Recondite
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,Steffi,steffi,artist_source,1,artist_00660,Steffi
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,Shoal & Vand,shoal & vand,artist_source,2,artist_00645,Shoal & Vand
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,Efdemin,efdemin,artist_source,3,artist_00229,Efdemin
recU8nSmcr5qzIkuh,Lofi x 500 raves,2025-06-13,left field house & techno,intern,Regulier,Eric Cloutier,eric cloutier,artist_source,4,artist_00240,Eric Cloutier
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Tjade,tjade,artist_source,1,artist_00704,Tjade
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Storm Mollison,storm mollison,artist_source,2,artist_00665,Storm Mollison
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Inafekt,inafekt,artist_source,3,artist_00309,Inafekt
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,MALOU,malou,artist_source,4,artist_00427,MALOU
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Spacer Woman,spacer woman,artist_source,5,artist_00655,Spacer Woman
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Olympe4000,olympe4000,artist_source,6,artist_00526,Olympe4000
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Dan Shake,dan shake,artist_source,7,artist_00194,Dan Shake
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Essy,essy,artist_source,8,artist_00243,Essy
recWOa0C3ns5uvlbZ,Agrio Club,2025-06-14,Bounce / trance,intern,Regulier,Leo Sanderson,leo sanderson,artist_source,9,artist_00404,Leo Sanderson
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,Cassian,cassian,artist_source,1,artist_00117,Cassian
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,Rebuke,rebuke,artist_source,2,artist_00580,Rebuke
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,Hedda Stenberg,hedda stenberg,artist_source,3,artist_00286,Hedda Stenberg
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,Tonco,tonco,artist_source,4,artist_00708,Tonco
rec1fQFPPQAwkn7bZ,LOFI COURTYARD,2025-07-12,"""Melodic, techno""",intern,Regulier,VNTM,vntm,artist_source,5,artist_00723,VNTM
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,Victoria De Angelis,victoria de angelis,artist_source,1,artist_00736,Victoria De Angelis
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,angelboy,angelboy,artist_source,2,artist_00763,angelboy
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,Cybersex,cybersex,artist_source,3,artist_00157,Cybersex
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,Daria Kolosova,daria kolosova,artist_source,4,artist_00201,Daria Kolosova
recvd4GmlbCUDdgIy,LOFI COURTYARD,2025-07-13,commerciele new school techno,intern,Regulier,Patrick Mason,patrick mason,artist_source,5,artist_00545,Patrick Mason
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,Benny Rodrigues,benny rodrigues,artist_source,1,artist_00081,Benny Rodrigues
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,Emvae,emvae,artist_source,2,artist_00236,Emvae
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,Sozef,sozef,artist_source,3,artist_00654,Sozef
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,22 Interns,22 interns,artist_source,4,artist_00005,22 Interns
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,Hidde van Wee,hidde van wee,artist_source,5,artist_00291,Hidde van Wee
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,Enzo Jeff,enzo jeff,artist_source,6,artist_00239,Enzo Jeff
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,Milion,milion,artist_source,7,artist_00481,Milion
rec05xLPsgGYV9Dyc,De Binnenstad,2025-07-26,Commercieel,intern,Regulier,Jimi Jua,jimi jua,artist_source,8,artist_00331,Jimi Jua
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,Rozie,rozie,artist_source,1,artist_00603,Rozie
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,Olivia Lensen,olivia lensen,artist_source,2,artist_00523,Olivia Lensen
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,Freddi,freddi,artist_source,3,artist_00264,Freddi
recgODED5wh3iiHSo,Lofi By Night,2025-07-26,Bounce / trance,intern,Regulier,Moody Mehran,moody mehran,artist_source,4,artist_00485,Moody Mehran
recNr5ReCO9nuy8js,Dekmantel... IsBurning by Night,2025-08-01,left field house & techno,extern,Regulier,Club:,club:,artist_source,1,,
recNr5ReCO9nuy8js,Dekmantel... IsBurning by Night,2025-08-01,left field house & techno,extern,Regulier,23:00 - 1:00. Karina Schneider,23:00 - 1:00. karina schneider,artist_source,2,,
recNr5ReCO9nuy8js,Dekmantel... IsBurning by Night,2025-08-01,left field house & techno,extern,Regulier,1:00 - 3:00 Blasha & Allatt,1:00 - 3:00 blasha & allatt,artist_source,3,,
recNr5ReCO9nuy8js,Dekmantel... IsBurning by Night,2025-08-01,left field house & techno,extern,Regulier,3:00 - 5:00 Fadi Mohem & Ogazón,3:00 - 5:00 fadi mohem & ogazón,artist_source,4,,
recNr5ReCO9nuy8js,Dekmantel... IsBurning by Night,2025-08-01,left field house & techno,extern,Regulier,Colorfloor,colorfloor,artist_source,5,,
recNr5ReCO9nuy8js,Dekmantel... IsBurning by Night,2025-08-01,left field house & techno,extern,Regulier,0:00 - 2:00 Andy,0:00 - 2:00 andy,artist_source,6,,
recNr5ReCO9nuy8js,Dekmantel... IsBurning by Night,2025-08-01,left field house & techno,extern,Regulier,2:00 - 4:00 Faustin,2:00 - 4:00 faustin,artist_source,7,,
recwnBs1x4XSKaaGe,Dekmantel ...IsBurning by Night,2025-08-02,left field house & techno,extern,Regulier,Club,club,artist_source,1,,
recwnBs1x4XSKaaGe,Dekmantel ...IsBurning by Night,2025-08-02,left field house & techno,extern,Regulier,23:00 - 1:00 TITIA,23:00 - 1:00 titia,artist_source,2,,
recwnBs1x4XSKaaGe,Dekmantel ...IsBurning by Night,2025-08-02,left field house & techno,extern,Regulier,1:00 - 3:00 Paramida,1:00 - 3:00 paramida,artist_source,3,,
recwnBs1x4XSKaaGe,Dekmantel ...IsBurning by Night,2025-08-02,left field house & techno,extern,Regulier,3:00 - 5:00 tINI & Saoirse,3:00 - 5:00 tini & saoirse,artist_source,4,,
recwnBs1x4XSKaaGe,Dekmantel ...IsBurning by Night,2025-08-02,left field house & techno,extern,Regulier,Colorfloor,colorfloor,artist_source,5,,
recwnBs1x4XSKaaGe,Dekmantel ...IsBurning by Night,2025-08-02,left field house & techno,extern,Regulier,0:00 - 2:00 Paulete Lindacelva,0:00 - 2:00 paulete lindacelva,artist_source,6,,
recwnBs1x4XSKaaGe,Dekmantel ...IsBurning by Night,2025-08-02,left field house & techno,extern,Regulier,2:00 - 4:00 Josh Caffe,2:00 - 4:00 josh caffe,artist_source,7,,
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,BELLA,bella,artist_source,1,artist_00053,BELLA
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,Uni Son,uni son,artist_source,2,artist_00719,Uni Son
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,Grace Sands,grace sands,artist_source,3,artist_00280,Grace Sands
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,Timmerman,timmerman,artist_source,4,artist_00701,Timmerman
rec5yPw73Iw07UdfA,Pride by Day... IsBurning,2025-08-02,left field house & techno,intern,Regulier,LYLO,lylo,artist_source,5,artist_00391,LYLO
rec9PDMvmiLQJkC3B,Dekmantel ...IsBurning by Night,2025-08-03,left field house & techno,extern,Regulier,Club:,club:,artist_source,1,,
rec9PDMvmiLQJkC3B,Dekmantel ...IsBurning by Night,2025-08-03,left field house & techno,extern,Regulier,23:30 - 1:00 Victor,23:30 - 1:00 victor,artist_source,2,,
rec9PDMvmiLQJkC3B,Dekmantel ...IsBurning by Night,2025-08-03,left field house & techno,extern,Regulier,1:00 - 3:00 Sedef Adasi & Roi Perez,1:00 - 3:00 sedef adasi & roi perez,artist_source,3,,
rec9PDMvmiLQJkC3B,Dekmantel ...IsBurning by Night,2025-08-03,left field house & techno,extern,Regulier,3:00 - 5:00 Eris Drew,3:00 - 5:00 eris drew,artist_source,4,,
rec9PDMvmiLQJkC3B,Dekmantel ...IsBurning by Night,2025-08-03,left field house & techno,extern,Regulier,Colorfloor:,colorfloor:,artist_source,5,,
rec9PDMvmiLQJkC3B,Dekmantel ...IsBurning by Night,2025-08-03,left field house & techno,extern,Regulier,0:00 - 2:00 Vuur,0:00 - 2:00 vuur,artist_source,6,,
rec9PDMvmiLQJkC3B,Dekmantel ...IsBurning by Night,2025-08-03,left field house & techno,extern,Regulier,2:00 - 4:00 Carlos Valdes (techno),2:00 - 4:00 carlos valdes (techno),artist_source,7,,
rec7fvj6wP4pwl3Lr,SPIELRAUM ...IsBurning,2025-08-03,left field house & techno,extern,Regulier,Courtyard,courtyard,artist_source,1,,
rec7fvj6wP4pwl3Lr,SPIELRAUM ...IsBurning,2025-08-03,left field house & techno,extern,Regulier,14:00-17:00 Doppelgang,14:00-17:00 doppelgang,artist_source,2,,
rec7fvj6wP4pwl3Lr,SPIELRAUM ...IsBurning,2025-08-03,left field house & techno,extern,Regulier,17:00-19:00 Gabrielle Kwarteng,17:00-19:00 gabrielle kwarteng,artist_source,3,,
rec7fvj6wP4pwl3Lr,SPIELRAUM ...IsBurning,2025-08-03,left field house & techno,extern,Regulier,19:00-21:00 BASHKKA,19:00-21:00 bashkka,artist_source,4,,
rec7fvj6wP4pwl3Lr,SPIELRAUM ...IsBurning,2025-08-03,left field house & techno,extern,Regulier,21:00-23:00 Mez Monty,21:00-23:00 mez monty,artist_source,5,,
rec7fvj6wP4pwl3Lr,SPIELRAUM ...IsBurning,2025-08-03,left field house & techno,extern,Regulier,Colorfloor,colorfloor,artist_source,6,,
rec7fvj6wP4pwl3Lr,SPIELRAUM ...IsBurning,2025-08-03,left field house & techno,extern,Regulier,18:00-22:00 TWIENA,18:00-22:00 twiena,artist_source,7,,
recxvTlbFlz7qPolx,Laurent Garnier,2025-08-08,commerciele old school techno,intern,Regulier,Laurent Garnier,laurent garnier,artist_source,1,artist_00399,Laurent Garnier
recxvTlbFlz7qPolx,Laurent Garnier,2025-08-08,commerciele old school techno,intern,Regulier,Steve Rachmad,steve rachmad,artist_source,2,artist_00663,Steve Rachmad
recxvTlbFlz7qPolx,Laurent Garnier,2025-08-08,commerciele old school techno,intern,Regulier,Naone,naone,artist_source,3,artist_00502,Naone
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Jane Fitz,jane fitz,artist_source,1,artist_00321,Jane Fitz
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Garçon,garçon,artist_source,2,artist_00272,Garçon
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Talismann,talismann,artist_source,3,artist_00686,Talismann
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,nthng,nthng,artist_source,4,artist_00773,nthng
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Andy Garvey,andy garvey,artist_source,5,artist_00037,Andy Garvey
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Kessler,kessler,artist_source,6,artist_00371,Kessler
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Oberman,oberman,artist_source,7,artist_00517,Oberman
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Reptant,reptant,artist_source,8,artist_00585,Reptant
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,D.Dan,d.dan,artist_source,9,artist_00163,D.Dan
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Konduku,konduku,artist_source,10,artist_00379,Konduku
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Sandwell District,sandwell district,artist_source,11,artist_00626,Sandwell District
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Costanza,costanza,artist_source,12,artist_00149,Costanza
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,JakoJako,jakojako,artist_source,13,artist_00320,JakoJako
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Woody92,woody92,artist_source,14,artist_00747,Woody92
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Eric Cloutier,eric cloutier,artist_source,15,artist_00240,Eric Cloutier
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Richard Akingbehin,richard akingbehin,artist_source,16,artist_00587,Richard Akingbehin
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Human Space Machine,human space machine,artist_source,17,artist_00298,Human Space Machine
recHx4wlvhCyuKZri,Ratherlost - 24hrs,2025-08-16,progressieve techno,intern,Regulier,Pariah,pariah,artist_source,18,artist_00540,Pariah
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,Courtyard,courtyard,artist_source,1,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,14:00 - 16:00 Stooge Wilson B2B Pokuman,14:00 - 16:00 stooge wilson b2b pokuman,artist_source,2,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,16:00 - 20:00 Benny Rodrigues B2B Samuel Deep,16:00 - 20:00 benny rodrigues b2b samuel deep,artist_source,3,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,20:00 - 23:00 Ryan Elliot,20:00 - 23:00 ryan elliot,artist_source,4,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,Club,club,artist_source,5,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,22:00 - 01:00 DJ Senc,22:00 - 01:00 dj senc,artist_source,6,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,01:00 - 05:00 Truly Madly B2B Dr Banana B2B Tristan da Cunha,01:00 - 05:00 truly madly b2b dr banana b2b tristan da cunha,artist_source,7,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,Colorfloor,colorfloor,artist_source,8,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,22:00 - 01:00 DJ Senc,22:00 - 01:00 dj senc,artist_source,9,,
rechZiGoszmb9IJW3,SlapFunk,2025-08-23,minimal house,extern,Regulier,01:00 - 05:00 Truly Madly B2B Dr Banana B2B Tristan da Cunha,01:00 - 05:00 truly madly b2b dr banana b2b tristan da cunha,artist_source,10,,
recMwOGViGWBz8rhF,Sona presents Carlita,2025-08-24,tech house,extern,Regulier,14:00-18:00 Kai king,14:00-18:00 kai king,artist_source,1,,
recMwOGViGWBz8rhF,Sona presents Carlita,2025-08-24,tech house,extern,Regulier,18:00-20:00 D stone,18:00-20:00 d stone,artist_source,2,,
recMwOGViGWBz8rhF,Sona presents Carlita,2025-08-24,tech house,extern,Regulier,20:00-23:00 Carlita,20:00-23:00 carlita,artist_source,3,,
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,Bradley Zero,bradley zero,artist_source,1,artist_00096,Bradley Zero
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,Jordan Brando,jordan brando,artist_source,2,artist_00335,Jordan Brando
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,Luuk van Dijk,luuk van dijk,artist_source,3,artist_00425,Luuk van Dijk
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,Bibi Seck,bibi seck,artist_source,4,artist_00087,Bibi Seck
reciJqmGbCCO7vUbJ,Luuk van Dijk pres. GET CLOSER,2025-08-29,tech house,intern,Regulier,Elias Mazian,elias mazian,artist_source,5,artist_00231,Elias Mazian
recGwG8Yrxf5gf0gv,Major Lazer Soundsystem,2025-08-29,Commercieel,intern,Regulier,Jolani Jhones,jolani jhones,artist_source,1,artist_00334,Jolani Jhones
recGwG8Yrxf5gf0gv,Major Lazer Soundsystem,2025-08-29,Commercieel,intern,Regulier,Major Lazer,major lazer,artist_source,2,artist_00437,Major Lazer
recGwG8Yrxf5gf0gv,Major Lazer Soundsystem,2025-08-29,Commercieel,intern,Regulier,Kybba,kybba,artist_source,3,artist_00383,Kybba
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,Proposed line-up,proposed line-up,artist_source,1,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,Start Finish Club,start finish club,artist_source,2,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,23:30 0:30 Essy,23:30 0:30 essy,artist_source,3,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,0:30 2:00 Pablo Bozzi,0:30 2:00 pablo bozzi,artist_source,4,,
reclJOV0NNyMi0gbi,ZeeZout Festival - after,2025-08-30,Bounce / trance,extern,Regulier,2:00 3:30 X CLUB.,2:00 3:30 x club.,artist_source,5,,
